,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,entities.media,extended_entities.media,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.user.entities.url.urls
79,Tue Jun 02 14:43:05 +0000 2020,1267829090687410189,1267829090687410189,"snsって怖いなぁ。今日僕の同僚が社長に呼ばれてsnsの誹謗中傷について話してたんですが、やっぱ出回る力ってすごいなって思いました
クビとかにはなってないし、その場で解決した感じだけど僕も気をつけていきたいな",False,"[0, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,1204725920608616448,1204725920608616448,ご飯が1番の苦痛@仕事ツラミ,lZ9fN8WU1p5qrYQ,,毎日生きてます でも仕事はやすみません。 辛さでご飯が喉を通らない日があります 三大欲求全て高め,,,[],False,60,73,0,Wed Dec 11 11:33:55 +0000 2019,169,,,False,False,301,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1255529465708376064/Slqc7kJ2_normal.jpg,https://pbs.twimg.com/profile_images/1255529465708376064/Slqc7kJ2_normal.jpg,https://pbs.twimg.com/profile_banners/1204725920608616448/1583162913,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Tue Jun 02 14:43:02 +0000 2020,1267829078922387461,1267829078922387461,結局、信者に誹謗中傷させる為に晒してるようにしか見えないんですけどゆりにゃさん,False,"[0, 39]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,976416391669493760,976416391669493760,NORi,wpjmgd,,色々吐き出す場がほしい,,,[],False,1,1,0,Wed Mar 21 11:13:03 +0000 2018,10,,,False,False,207,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1086656569079525377/2VaHjBXf_normal.jpg,https://pbs.twimg.com/profile_images/1086656569079525377/2VaHjBXf_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Tue Jun 02 14:42:56 +0000 2020,1267829055111360516,1267829055111360516,@frecam20_0103 金山さんがされたのは誹謗中傷なのでしょうか？大切なファンの方への誤解を解き、誤解を招くような発言をされた方の勘違いを正しただけのように感じます。,False,"[15, 87]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2678103934155448e+18,1267810393415544834,1.2587273292803236e+18,1258727329280323585,frecam20_0103,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'frecam20_0103', 'name': '河邊\u3000仁紀@フレキャン2020', 'id': 1258727329280323585, 'id_str': '1258727329280323585', 'indices': [0, 14]}]",[],ja,recent,1259279801346519040,1259279801346519040,みくりん,5ejWvpy80hKD2ix,,"KーPOP/アイドル/
国立大学生/ 
フォローしてね/フレキャン応援💪#女子大生",,,[],False,75,108,0,Sun May 10 00:31:41 +0000 2020,2481,,,False,False,490,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1264865752940597248/-4wI_Dgq_normal.jpg,https://pbs.twimg.com/profile_images/1264865752940597248/-4wI_Dgq_normal.jpg,https://pbs.twimg.com/profile_banners/1259279801346519040/1589071801,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Tue Jun 02 14:42:44 +0000 2020,1267829003856928770,1267829003856928770,"お前らが叩いてる安倍晋三も人間だからな〜(＾ω＾)
誹謗中傷はダメとか言ってるくせに安倍晋三に心無いこと言ってる奴心を改めた方がいいぞ〜
(政権批判をしてはいけないとは言ってない)",False,"[0, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,,ja,[],[],[],[],ja,recent,1267097204344279044,1267097204344279044,池沼アンパンマン🥺真のフェミニスト,syougaianpanman,ウトロ地区,こんにちは！僕まんぱんまんまんこ！,,,[],False,2,3,0,Sun May 31 14:15:04 +0000 2020,16,,,False,False,53,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267097798840729601/toeCFO5E_normal.jpg,https://pbs.twimg.com/profile_images/1267097798840729601/toeCFO5E_normal.jpg,https://pbs.twimg.com/profile_banners/1267097204344279044/1591080034,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Tue Jun 02 14:42:43 +0000 2020,1267828999939485699,1267828999939485699,"よし！僕にどんだけでも誹謗中傷いってきてもその分それをばねに飛び上がってやる♡

でもね。誹謗中傷言う人を僕は心配するよ。

人間の脳みそは相手のことを誹謗中傷いっても
「自分の事だと認識するらしいよ。」だから
悪口をいうと自分に全部跳ね返るの。
気を付けてね。
僕も気を付けるよ♪",False,"[0, 141]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,6,False,False,,ja,[],[],[],[],ja,recent,96038955,96038955,ミルケ·もなかちゃん@youtuber 始めました♪,dear01228,↓ここに住んでます↓,"小、中学校が不登校、高校になり学校にいく。そこからＩＴ専門学校へ、
就職は介護士を経て、和菓子屋さんと漁師とユーチューバやってます。
あまりにも生きにくくてうつ病になるも回復しました。
復活したのでみんなにエールを送っております。
欲しい物リスト【https://t.co/elpxbljBsj】
#女装　#crossdresser",https://t.co/ZsSzPYsIzy,"[{'url': 'https://t.co/ZsSzPYsIzy', 'expanded_url': 'https://www.youtube.com/channel/UCiaE4AySjMb6n8RdVUZfSRw/', 'display_url': 'youtube.com/channel/UCiaE4…', 'indices': [0, 23]}]","[{'url': 'https://t.co/elpxbljBsj', 'expanded_url': 'http://amzn.asia/aBruzZ1', 'display_url': 'amzn.asia/aBruzZ1', 'indices': [124, 147]}]",False,7392,2639,53,Fri Dec 11 02:30:38 +0000 2009,73027,,,True,False,57934,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1258535964441370626/N3avn9ti_normal.jpg,https://pbs.twimg.com/profile_images/1258535964441370626/N3avn9ti_normal.jpg,https://pbs.twimg.com/profile_banners/96038955/1574640344,D02B55,829D5E,99CC33,3E4415,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tue Jun 02 14:42:18 +0000 2020,1267828897615249408,1267828897615249408,"この前のニュースで誹謗中傷が原因で自殺があったの見てないの？
大袈裟かもしれないけどそういう暴言吐く人達がいるから
自殺する人が出るんだからね",False,"[0, 71]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,2,False,False,,ja,[],[],[],[],ja,recent,1179407427189395456,1179407427189395456,Ｓｅｋｉ_第5人格,_Seki_identity_,,第五人格/よくわかんない垢(絵とか描いてますたまに)/無言フォロー失礼します！/フォロバはプロフィールなど見て判断させて頂きます！よく絡みに来てくれる方は確実にフォロバします！タメ呼び大歓迎〜！,,,[],False,195,157,7,Wed Oct 02 14:47:13 +0000 2019,4904,,,False,False,3161,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1262666435576258560/6RI70AUz_normal.jpg,https://pbs.twimg.com/profile_images/1262666435576258560/6RI70AUz_normal.jpg,https://pbs.twimg.com/profile_banners/1179407427189395456/1589878113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Tue Jun 02 14:42:10 +0000 2020,1267828860688556035,1267828860688556035,"誹謗中傷、人種差別、パワハラ企業は
コロナと同じく退治しなくては
ならない🤟",False,"[0, 38]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,,ja,[],[],[],[],ja,recent,554878756,554878756,GLAD SASAKI,7marksdesigns,,グラフィック制作が得意な自由に生きるクリエイター。アパレル会社にてグラフィックをひたすら描いた甲斐もあり、ファッションビジネス専門誌『繊研新聞』にて独自性のあるグラフィックデザインの世界観を高く評価される。持ち味は手描きのグラフィックとデザイン。好きな画材は鉛筆。,https://t.co/ggiKQXKhNE,"[{'url': 'https://t.co/ggiKQXKhNE', 'expanded_url': 'https://www.instagram.com/7marksdesigns/', 'display_url': 'instagram.com/7marksdesigns/', 'indices': [0, 23]}]",[],False,219,659,7,Mon Apr 16 05:08:20 +0000 2012,7226,,,True,False,2226,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219491343866593280/bYdDmkvD_normal.jpg,https://pbs.twimg.com/profile_images/1219491343866593280/bYdDmkvD_normal.jpg,https://pbs.twimg.com/profile_banners/554878756/1513169409,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Tue Jun 02 14:42:05 +0000 2020,1267828842460110853,1267828842460110853,"いいか
あれとして世の中が取り上げているのは
誹謗中傷によって命が奪われた
心臓が止まったと言うことだけだ

お前ならわかるはずだ

相手を否定し拒絶し
それによってどうして自殺に追い込まれたのか
お前の母親が亡くなった時にお前が失ったものがある

それは生きながら死ぬを意味することだ",False,"[0, 143]","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,322675547,322675547,ひろ,hiro_kongou,島根県 松江市,,,,[],False,59,120,1,Thu Jun 23 15:25:49 +0000 2011,2265,,,True,False,115333,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1240910666908631040/UP97tsig_normal.jpg,https://pbs.twimg.com/profile_images/1240910666908631040/UP97tsig_normal.jpg,https://pbs.twimg.com/profile_banners/322675547/1579544212,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Tue Jun 02 14:42:02 +0000 2020,1267828829696872456,1267828829696872456,"@xxx54237008 ""不快に思ったからなくなったわけではない""
っては？。

不快に思ったり傷付いたのが積み重なって追い詰められたんですよ？

それを理解していないのにまだ誹謗中傷するとか神経疑う",False,"[13, 101]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2678282880737649e+18,1267828288073764868,1.237282357633114e+18,1237282357633114112,xxx54237008,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'xxx54237008', 'name': 'xxx.', 'id': 1237282357633114112, 'id_str': '1237282357633114112', 'indices': [0, 12]}]",[],ja,recent,1183058926792654848,1183058926792654848,YUME,vgsejojvega,,,,,[],False,59,1909,0,Sat Oct 12 16:36:54 +0000 2019,121,,,False,False,8015,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1260962623291404291/PDTeUBoj_normal.jpg,https://pbs.twimg.com/profile_images/1260962623291404291/PDTeUBoj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Tue Jun 02 14:41:56 +0000 2020,1267828803784421381,1267828803784421381,"アイドルがライブしてる近くの
ワゴンで販売の仕事してた時にさ
会計中に男の人がアイドル見て
思いっきり罵倒してて
横で聞いてたその人の息子が
お父さんの顔じっと見て考えた後
全く同じ罵倒を始めてんやん

誹謗中傷とか差別って
こういう風に連鎖するんやな
って思ってめちゃくちゃ悲しくなった",False,"[0, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,1118875063619506176,1118875063619506176,やまちゃき,Chakinnm28,,睡眠とダンスがすき あとの時間はひたすら食ってるだけの人,,,[],False,114,106,0,Thu Apr 18 13:52:57 +0000 2019,475,,,False,False,390,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1266290270984785926/2XceFsrD_normal.jpg,https://pbs.twimg.com/profile_images/1266290270984785926/2XceFsrD_normal.jpg,https://pbs.twimg.com/profile_banners/1118875063619506176/1586513973,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Tue Jun 02 14:41:54 +0000 2020,1267828794217254923,1267828794217254923,"人の彼氏と寝てバレたらそりゃあ晒されてもしょうがなくね
周りがその寝た本人に誹謗中傷しなきゃいいだけ",False,"[0, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,,ja,[],[],[],[],ja,recent,990024925053267970,990024925053267970,愛華_NR@11♡3,aika_2002_0902,AP☞EX140 SP10/OAP☞EX1,自分の好きなように呟きます/青木志貴 紡木吏佐/バンドリ✭たえ 蘭 イヴ リサ こころ チュチュ 七深 つくし/TOP1000×7👑/デレマス✭凪 美嘉 飛鳥 菜々 仁奈/ガルパ デレステ Arcaea/ピアノ/大切な日の11♡3💍@Hisagisaki_Er/※DM、リプで一言言っていただければフォロバします。,https://t.co/ngBmWfuYM0,"[{'url': 'https://t.co/ngBmWfuYM0', 'expanded_url': 'https://www.mirrativ.com/user/2995224', 'display_url': 'mirrativ.com/user/2995224', 'indices': [0, 23]}]",[],False,868,574,47,Sat Apr 28 00:28:30 +0000 2018,61088,,,True,False,36856,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1255853327448813569/83jIu_yh_normal.jpg,https://pbs.twimg.com/profile_images/1255853327448813569/83jIu_yh_normal.jpg,https://pbs.twimg.com/profile_banners/990024925053267970/1583739577,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Tue Jun 02 14:41:53 +0000 2020,1267828790119395329,1267828790119395329,誹謗中傷はされたことないけど嫌なことされたらずっと覚えてるので高校んとき地元のイベントでスケブ描いたらその場で嘲笑してくれたり悪口吹聴してくれた同級生、同窓会でお礼しようと思ったのに全然来てくれなくてまだトドメ刺せてないんだよね,False,"[0, 114]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,5,False,False,,ja,[],[],[],[],ja,recent,1080434143610060800,1080434143610060800,ふっきん,666pack_666,あの子の布の中,くにちょぎ多め 女体化も好き 成人済 実家→@imira1109 とらのあな通販→ https://t.co/sGd2xuhOEu,https://t.co/V1Nhf789rk,"[{'url': 'https://t.co/V1Nhf789rk', 'expanded_url': 'https://www.pixiv.net/member.php?id=14060798', 'display_url': 'pixiv.net/member.php?id=…', 'indices': [0, 23]}]","[{'url': 'https://t.co/sGd2xuhOEu', 'expanded_url': 'https://ec.toranoana.jp/joshi_r/ec/cot/circle/2UPAd26P887Kd46Rd687/all/', 'display_url': 'ec.toranoana.jp/joshi_r/ec/cot…', 'indices': [42, 65]}]",False,2055,171,27,Wed Jan 02 12:02:28 +0000 2019,11527,,,False,False,9379,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1245365936548245504/ZuSVGzep_normal.jpg,https://pbs.twimg.com/profile_images/1245365936548245504/ZuSVGzep_normal.jpg,https://pbs.twimg.com/profile_banners/1080434143610060800/1583136386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Tue Jun 02 14:41:52 +0000 2020,1267828785597972483,1267828785597972483,アメリカの暴動も、誹謗中傷の件も、当事者以外の人達がここぞとばかりに暴れているような。声をあげることは大事だけど。,False,"[0, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,922113079785111552,922113079785111552,ginnannage,ginnannage,,,,,[],False,26,105,2,Sun Oct 22 14:51:05 +0000 2017,3017,,,False,False,3980,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1135495698185478144/svm89dsO_normal.jpg,https://pbs.twimg.com/profile_images/1135495698185478144/svm89dsO_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Tue Jun 02 14:41:50 +0000 2020,1267828776261398531,1267828776261398531,ゆりにゃ言ってることとやってること矛盾してないか…誹謗中傷のこと言ってたけど同じことになっちゃってるぞ,False,"[0, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,1224166777430499328,1224166777430499328,❔,Men_bure_,,結局愚痴じゃねえか,,,[],False,0,4,0,Mon Feb 03 03:04:46 +0000 2020,138,,,False,False,35,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1233162936497008641/zF_PEyfV_normal.jpg,https://pbs.twimg.com/profile_images/1233162936497008641/zF_PEyfV_normal.jpg,https://pbs.twimg.com/profile_banners/1224166777430499328/1582755276,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Tue Jun 02 14:41:45 +0000 2020,1267828758515314696,1267828758515314696,"@KaORu_ryoma 誹謗中傷は  
経験した者でないと
本当の苦しみは 
解らないと思います。

心配して頂いて
申し訳ありません。
有難うございます。
人の 優しさ  心にしみます🙇",False,"[13, 95]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2678217861602263e+18,1267821786160226305,1.0093960774123028e+18,1009396077412302848,KaORu_ryoma,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'KaORu_ryoma', 'name': 'かか', 'id': 1009396077412302848, 'id_str': '1009396077412302848', 'indices': [0, 12]}]",[],ja,recent,947321293417750531,947321293417750531,ちーたん,yuchan_0325,,"ムダに元気な  BBA×BBAです。
旅行 食べること 大好き🍀
Twitter 🔰   
無言フォローもゴメンなさい🙇",,,[],False,23,36,0,Sun Dec 31 04:19:31 +0000 2017,15680,,,False,False,1742,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/954333559443005440/1snommyi_normal.jpg,https://pbs.twimg.com/profile_images/954333559443005440/1snommyi_normal.jpg,https://pbs.twimg.com/profile_banners/947321293417750531/1591012707,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Tue Jun 02 14:41:42 +0000 2020,1267828744946774016,1267828744946774016,"@an_pippi_ ネガティブな情報はしっかり無視していただいて😣🙏💦誹謗中傷で亡くなる芸能人もいるから、難しいかもしれないけど、スルースキルをぜひ身につけて欲しいもん😭🙌💦
北斗くんのジングル流れたね🥰🤟しっかり反省を生かしてる💕
やばwしっかり誤字ww郵便局使わずに自分で届けるわ🤣🙌笑笑",False,"[11, 147]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2670692435703112e+18,1267069243570311168,8.970973156342088e+17,897097315634208768,an_pippi_,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'an_pippi_', 'name': 'ゆきんこ', 'id': 897097315634208768, 'id_str': '897097315634208768', 'indices': [0, 10]}]",[],ja,recent,1231956769468895237,1231956769468895237,じゅりるみ....🦁💙💎,nr113_tj615,,91年/NEWS/SixTONES/錦戸亮/田中樹 ヲタ垢 💙💙 yamaguchi 新規スト担 ジュリタナカ🦁が好きすぎて、やや頭がおかしいオンナ。,,,[],False,78,95,4,Mon Feb 24 14:59:30 +0000 2020,5247,,,False,False,8754,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1241552791522308099/28QW_XZM_normal.jpg,https://pbs.twimg.com/profile_images/1241552791522308099/28QW_XZM_normal.jpg,https://pbs.twimg.com/profile_banners/1231956769468895237/1582556643,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Tue Jun 02 14:41:40 +0000 2020,1267828737870946307,1267828737870946307,"@yurinya1128 ゆりにゃの影響力がすごいだけで、
ゆりにゃの投稿を見て
叩きに行ってる人が悪いね
でもそれだけの影響力がゆりにゃには
あるから、誹謗中傷に繋がる投稿は
呟く前に一度考えて発信するべきかなと思います。私はですが…。",False,"[13, 119]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2678276986063421e+18,1267827698606342146,3254771048.0,3254771048,yurinya1128,,,,,False,0,10,False,False,,ja,[],[],"[{'screen_name': 'yurinya1128', 'name': 'ゆりにゃ', 'id': 3254771048, 'id_str': '3254771048', 'indices': [0, 12]}]",[],ja,recent,2945736546,2945736546,iri,irixx95,わかやま　みはま,inst irinscreamm 生きる世界線間違えた         screamのひと,,,[],False,346,577,0,Sun Dec 28 03:50:33 +0000 2014,7162,,,True,False,14374,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1261645808920719360/x9v_HfE0_normal.jpg,https://pbs.twimg.com/profile_images/1261645808920719360/x9v_HfE0_normal.jpg,https://pbs.twimg.com/profile_banners/2945736546/1588186374,9266CC,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
